#mpa_vJun23_CHOCOPhlAnSGB_202307
clade_name	clean_SRR28210342_metaphlan	clean_SRR28210343_metaphlan	clean_SRR28210344_metaphlan	clean_SRR28210345_metaphlan	clean_SRR28210346_metaphlan	clean_SRR28210347_metaphlan	clean_SRR28210348_metaphlan	clean_SRR28210349_metaphlan	clean_SRR28210350_metaphlan	clean_SRR28210351_metaphlan	clean_SRR28210352_metaphlan	clean_SRR28210353_metaphlan	clean_SRR28210354_metaphlan	clean_SRR28210355_metaphlan	clean_SRR28210356_metaphlan	clean_SRR28210357_metaphlan	clean_SRR28210358_metaphlan	clean_SRR28210359_metaphlan	clean_SRR28210360_metaphlan	clean_SRR28210361_metaphlan	clean_SRR28210362_metaphlan	clean_SRR28210363_metaphlan	clean_SRR28210364_metaphlan	clean_SRR28210365_metaphlan	clean_SRR28210366_metaphlan	clean_SRR28210367_metaphlan	clean_SRR28210368_metaphlan	clean_SRR28210369_metaphlan	clean_SRR28210370_metaphlan	clean_SRR28210371_metaphlan	clean_SRR28210372_metaphlan	clean_SRR28210373_metaphlan	clean_SRR28210374_metaphlan	clean_SRR28210375_metaphlan	clean_SRR28210376_metaphlan	clean_SRR28210377_metaphlan	clean_SRR28210378_metaphlan	clean_SRR28210379_metaphlan	clean_SRR28210380_metaphlan	clean_SRR28210381_metaphlan
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_AF34_35BH	0.11539	0.0	0.0	0.01269	0.43522	0.44571	0.13558	0.0	0.0	0.0	0.00527	0.0	0.0	0.0	0.05209	0.28179	0.0	0.0	0.01361	0.0	0.0	0.0	0.20371	0.64038	0.0	0.0	0.29856	0.0	0.02177	0.10961	0.27495	0.44697	0.12178	0.06816	0.13895	0.35105	0.13664	0.00088	0.0	0.38263
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_communis	0.11422	0.21707	0.0	0.19045	0.20654	0.41531	0.0	0.0	0.06558	0.0	0.12548	0.0	0.0	0.0	0.0	0.0	0.28485	0.04736	0.0	0.04506	0.0	0.0	0.0	0.1787	0.0	0.16668	0.21057	0.01976	0.0	0.0	0.00255	0.0	0.24264	0.0097	0.0	0.0	0.0	0.446	0.82038	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_ER4	0.11113	1.17518	1.29066	0.37489	1.82887	0.73867	0.0	0.36611	0.46163	0.0	1.21437	1.00947	0.0	0.0	0.0	0.00577	0.23742	0.0	0.07656	2.77136	0.0	0.0	0.0	1.00981	0.0	0.2998	0.0	1.41386	0.0	0.0	0.79917	1.70343	0.0	0.25449	0.0	2.47088	0.0	0.11558	0.0	4e-05
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_AF17_16	0.10866	0.0	0.16223	0.0	0.0	0.0	0.0	0.05584	0.02544	0.0	0.0	0.12017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35741	0.0	0.0	0.0	0.03301	0.0	0.27559	0.0	0.06033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacteriaceae_unclassified|s__Eubacteriaceae_bacterium	0.10649	0.16498	0.09152	0.02971	0.13469	0.06076	0.09493	0.0	0.01686	0.0	0.03187	0.0	0.0	0.0	0.0088	0.0	0.0	0.03935	0.00969	0.05829	0.0	0.0	0.0	0.39913	0.0	0.29763	0.15597	0.2139	0.0	0.0	0.08234	0.40045	0.01487	0.00216	0.17391	0.09282	0.0	0.06908	1.31413	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius	0.10357	0.06948	0.08134	0.10783	0.03886	0.09621	0.02902	0.16096	0.10727	0.00942	0.19867	0.16413	0.03453	0.26388	1.14859	0.14757	0.15712	0.55069	0.0939	0.6089	0.4715	1.28468	0.05679	0.33559	1.71409	0.10488	0.29765	0.13717	0.37321	0.02058	0.01098	0.2877	0.00603	0.00175	0.95054	0.11518	0.84947	0.10913	0.02597	1.3506
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_stercoris	0.10135	0.00656	0.25161	0.20148	0.1059	0.0	0.0	0.42874	0.0	1.01718	0.1029	0.00821	0.0	0.79751	0.05542	0.02317	0.0	0.0	0.19636	0.17496	0.0	0.28032	0.0	0.06523	0.0	0.0	0.0	0.0952	0.60513	1.86962	0.0	0.26088	0.0	0.0	0.0	0.24792	0.22166	0.06645	0.0	0.19364
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_pectinoschiza	0.10119	0.14086	0.0021	0.00924	0.23623	0.50796	0.00098	0.0	0.0677	0.7976	0.94522	0.03263	0.0	0.00345	0.11615	0.00377	0.24709	0.23697	0.13524	0.0	0.01493	0.08998	0.0	0.05246	0.00894	0.0	0.81048	0.51451	0.0	0.56885	0.0	0.0199	0.0	0.27106	0.34939	0.0	0.16945	0.19206	0.03624	0.28768
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__GGB9760|s__GGB9760_SGB15373	0.09921	0.04627	0.00705	0.07028	0.01823	0.04998	0.0	0.0	0.19023	0.0	0.08013	0.0	0.0	0.05941	0.0	0.0	0.06739	0.0	0.00964	0.05179	0.0	0.0	0.0	0.0	0.0	0.05549	0.0	0.01944	0.0	0.0	0.06059	0.11056	0.31996	0.0	0.0	0.11863	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9634|s__GGB9634_SGB15093	0.09728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00655	0.00888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis|g__Lentihominibacter|s__Lentihominibacter_faecis	0.0964	0.22369	0.12534	0.06486	0.11409	0.06066	0.0	0.23386	0.08699	0.0	0.02831	0.0	0.0	0.02681	0.0	0.0	0.03089	0.11949	0.05487	0.25552	0.0	0.0	0.0	0.05625	0.0	0.19107	0.0	0.05333	0.00421	0.0	0.2491	0.0	0.06729	0.00808	0.0	0.12806	0.0	0.09578	0.08205	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_oleiciplenus	0.08999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_bicirculans	0.08725	0.00377	0.0	0.00974	1.67528	2.73388	0.00667	0.0	0.0	0.0	0.54732	0.05096	0.0	0.0	0.0	0.0	0.66089	0.22667	0.31957	0.0	0.0	0.0	0.0	0.09592	0.0	0.0	1.33429	0.31792	0.0	0.0	0.02733	1.64608	0.0	0.08954	0.0	0.0	0.0	0.0	0.40254	0.0
k__Bacteria|p__Firmicutes|c__CFGB2982|o__OFGB2982|f__FGB2982|g__GGB9342|s__GGB9342_SGB14306	0.0845	0.10158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.97909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17502	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB45503|o__OFGB45503|f__FGB45503|g__GGB9790|s__GGB9790_SGB15413	0.08058	0.0525	0.0	0.0	0.0	0.0	0.0	0.06987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Romboutsia|s__Romboutsia_timonensis	0.07489	0.01504	0.04751	0.02515	0.09862	0.01613	0.0	0.0	0.00931	0.02645	0.00986	0.02761	0.0	0.0	0.07045	0.01264	0.01012	0.03755	0.0	0.0	0.00109	0.14856	0.0278	0.00677	0.00443	0.0	0.00179	0.00206	0.27275	0.0	0.0	0.03635	0.00355	0.02257	0.22776	0.03996	0.30507	0.04237	0.00412	0.05396
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB51441|s__GGB51441_SGB71759	0.0728	0.02254	0.05057	0.00823	0.04243	0.06316	0.02936	0.01218	0.05083	0.0	0.01252	0.0	0.0	0.04617	0.0429	0.02972	0.02871	0.0	0.01078	0.00419	0.0	0.0	0.0	0.01628	0.0	0.02649	0.0416	0.03243	0.0	0.0	0.03678	0.04897	0.00923	0.03563	0.0	0.08949	0.0	0.01338	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus_gnavus	0.06891	0.08936	0.02749	0.1427	0.21631	0.00065	0.27882	0.24968	2.60547	0.62435	0.02488	0.12431	1.16679	1.07685	0.36636	0.1666	0.04219	0.43247	0.10281	0.28178	0.71934	2.63646	0.60758	0.08431	0.21008	0.11415	0.0	0.04603	10.35259	0.14715	0.13697	0.08917	0.0364	0.05815	0.25689	0.00598	1.72258	0.07278	0.14869	0.79658
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Dorea|s__Dorea_sp_AF36_15AT	0.06788	0.06852	0.09072	0.04002	0.0	0.0	0.0	0.14789	0.37514	0.0	0.03766	0.04976	0.0	0.18509	0.0	0.0	0.0	0.10311	0.11187	0.07876	0.0	0.05336	0.26119	0.0544	0.0	0.03917	0.03271	0.0881	0.5574	0.11678	0.0975	0.0	0.01551	0.0	0.0	0.182	0.0	0.17358	0.17155	0.16534
k__Bacteria|p__Firmicutes|c__CFGB3072|o__OFGB3072|f__FGB3072|g__GGB9787|s__GGB9787_SGB15410	0.06788	0.0113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Oliverpabstia|s__Oliverpabstia_intestinalis	0.06696	0.19159	0.11976	0.0578	0.46227	0.0	0.0	0.0	0.0	0.95153	0.0	0.0	0.0	0.0	0.02602	0.47749	0.35445	0.0	0.23076	0.0	0.46491	0.0	0.0	0.29462	0.0	0.0	0.0	0.14196	0.0	0.0	3.68521	0.53642	0.21766	0.0	0.0	0.44215	0.0	0.17797	0.15889	0.85099
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans	0.066	0.05425	0.72089	0.03019	0.15014	0.01094	0.038	0.40458	0.08496	0.06756	0.05328	0.12361	0.01184	0.00368	0.00861	0.0	0.00512	0.10376	0.0	0.01713	0.0	0.0012	4.98407	0.04239	2.73791	0.06904	0.0	0.03502	0.03518	0.04497	0.0294	0.10039	0.07178	0.00949	0.02686	0.01715	0.00725	0.16662	0.2517	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Intestinimonas|s__Intestinimonas_sp_MSJ_38	0.06274	0.07084	0.0	0.0	0.04888	0.0	0.0	0.0	0.00334	0.05248	0.00422	0.00406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00046	0.0	0.13956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens	0.06031	0.10691	0.0	0.08381	0.0	0.00429	0.0	0.06015	0.55706	0.0	0.08052	0.12254	0.0	0.0	0.0	0.0	0.16353	0.02503	0.18742	0.09245	0.0	0.0	0.0	0.03848	0.0	0.16703	0.09923	0.61728	0.0	0.07772	0.37625	0.13987	0.10244	0.04124	0.01943	0.17181	0.00398	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__CFGB667|o__OFGB667|f__FGB667|g__GGB1661|s__GGB1661_SGB2275	0.0597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Senegalimassilia|s__Senegalimassilia_anaerobia	0.0561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10767	0.0	0.11479	0.0	0.0	0.0	0.0	0.0	0.06104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae	0.05494	0.03786	0.02982	0.01611	0.03291	0.0164	0.0	0.09216	0.06762	0.0	0.0096	0.05793	0.0	0.04745	0.0	0.00625	0.0	0.0204	0.00808	0.03038	0.0	0.0	0.11192	0.03392	0.21245	0.09871	0.01531	0.09981	0.0	0.0	0.08923	0.0	0.02304	0.01524	0.0	0.02671	0.00057	0.02816	0.01567	0.0
k__Bacteria|p__Firmicutes|c__CFGB16911|o__OFGB16911|f__FGB16911|g__GGB49418|s__GGB49418_SGB69331	0.05491	0.05578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__GGB51959|s__GGB51959_SGB72479	0.05474	0.00256	0.0	0.00505	0.0	0.0	0.0	0.0	0.0	0.0	0.00755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03633	0.0	0.0	0.0	0.0	0.0	0.02175	0.0	0.00398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_unclassified_SGB4771	0.05367	0.00833	0.02568	0.00403	0.04411	0.06982	0.0	0.00903	0.0	0.0	0.00475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022	0.0	0.0	0.0	0.0	0.01882	0.0	0.0	0.03129	0.04269	0.0	0.0	0.0	0.0	0.02008	0.0	0.02059	0.08063	0.0	0.00263	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB4750	0.05304	0.08565	0.09322	0.08729	0.01103	0.19267	0.11191	0.05427	0.02211	0.23015	0.02651	0.01258	0.0	0.0	0.25046	0.17589	0.04092	0.08376	0.03461	0.0283	0.01013	0.24929	0.01337	0.11473	0.53216	0.24077	0.02287	0.04625	0.44749	0.02049	0.01375	0.02635	0.08206	0.18123	0.0	0.10314	0.0	0.21269	0.0	2.48023
k__Bacteria|p__Firmicutes|c__CFGB1776|o__OFGB1776|f__FGB1776|g__GGB4682|s__GGB4682_SGB6472	0.05283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9708|s__GGB9708_SGB15234	0.05274	0.19299	0.00063	0.0	0.03085	0.0	0.0	0.0	0.00966	0.0	0.00173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00789	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AM22_11AC	0.05172	1.10065	0.47947	0.84511	0.45261	0.10408	0.35205	0.54715	1.29745	0.48642	0.4749	0.0	0.02794	0.06582	0.5213	1.23364	0.65903	0.19492	0.17209	0.07902	1.41921	0.10013	0.19867	0.12632	0.34692	0.153	0.15624	0.7113	0.0	0.34723	0.04367	0.06094	1.63194	0.52923	0.30562	2.61104	2.54136	0.4362	0.0	1.01868
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis	0.05013	0.00877	0.0	0.00373	0.0	0.00835	0.00032	0.00718	0.00489	0.0	0.01386	0.01427	0.00899	0.0	0.0	0.0	0.0	0.0	0.0	0.03762	0.0	0.0	0.0432	0.00083	0.03695	0.0	0.0	0.01631	0.01268	0.07793	0.00055	0.01533	0.0	0.02711	0.0426	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerotignum|s__Anaerotignum_faecicola	0.04983	0.06377	0.28743	0.03321	0.10633	0.04242	0.00281	0.12391	0.03781	0.01614	0.20828	0.39962	0.0	0.0	0.0	0.0	0.10605	0.02708	0.00348	0.82181	0.0	0.0	0.47441	0.07152	0.00076	0.02213	0.0	0.01406	0.0	0.23689	0.08175	0.1263	0.00628	0.02698	0.0	0.70456	0.0	0.08053	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola_coprophilus	0.04812	0.0	0.0	0.0	0.0	0.0	0.0	0.17809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron	0.04805	0.12416	0.09057	0.06155	0.30714	0.08891	0.14623	0.10539	0.10789	0.0	0.0	0.78509	0.17103	0.0	0.05104	0.00184	1.03054	0.03338	0.04707	0.3012	0.0	0.00024	0.24341	0.01872	0.36216	0.18175	0.10522	0.5227	0.06748	0.3726	0.06338	0.4454	0.35894	0.27398	0.13558	0.15547	0.01915	0.13358	0.0	0.01479
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0.04701	0.90582	0.1471	0.15119	0.3551	0.01271	0.0186	0.97316	0.85845	0.09072	0.47635	0.41336	0.66401	0.06011	0.28146	0.18055	0.23825	0.16063	0.1296	1.13017	0.0	0.05522	0.15584	0.27128	1.02624	0.56647	0.37205	0.60005	0.06987	0.15237	0.01497	0.32124	1.22399	0.57443	0.02987	0.83966	0.11836	1.21189	0.73317	0.10317
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0.04649	0.00028	0.01637	0.0	0.0	0.00144	0.0	0.00038	0.048	0.25215	0.00435	0.11731	0.00867	0.0	0.02545	0.0	0.0	0.45375	0.06529	0.44279	0.0	0.0	0.18771	0.07749	10.40574	0.0	0.32074	0.77759	0.43083	0.0	0.0	0.22117	0.21123	0.73965	0.16046	0.02633	0.01452	0.0	0.06709	0.13365
k__Bacteria|p__Firmicutes|c__CFGB3048|o__OFGB3048|f__FGB3048|g__GGB9561|s__GGB9561_SGB14972	0.04216	0.07258	0.01535	0.00474	0.0933	0.0	0.0	0.11933	0.02699	0.0	0.0127	0.01373	0.0	0.0	0.0	0.0	0.02891	0.0	0.0534	0.0	0.0	0.0	0.08919	0.0	0.0	0.0	0.0	0.20057	0.0	0.0	0.0066	0.05699	0.01342	0.0	0.0	0.01301	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Brotolimicola|s__Brotolimicola_acetigignens	0.03995	0.01995	0.12309	0.04166	0.2985	0.04454	0.05787	0.0	0.00845	0.04879	0.03066	0.13392	0.0	0.0	0.0	0.0	0.01622	0.1991	0.00213	0.29633	0.0	0.0	0.11123	0.13991	0.0	0.25081	0.74177	0.01922	0.0	0.01157	0.0	0.08342	0.02769	0.01984	0.00037	0.06552	0.0	0.01307	0.05383	0.00092
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium_KLE1615	0.03983	0.07898	0.0	0.50527	0.41464	0.15353	0.14617	0.0	0.0	0.16401	0.13427	0.0	0.01234	0.31102	0.22363	0.1408	0.54468	0.1304	0.14403	0.01634	0.05247	0.01761	0.0	0.18708	0.0	0.04773	0.51093	0.18132	0.18148	0.57652	0.01831	0.06995	0.05814	0.29642	0.82555	0.6827	0.0	0.1094	0.19032	0.27222
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_virosa	0.03921	0.17033	0.01119	0.00324	0.0	0.0	0.0	0.0	0.0	0.0	0.02131	0.0	0.0	0.0	0.0	0.0	0.01567	0.0	0.0	0.12188	0.0	0.0	0.02733	0.0	0.0264	0.32937	0.0	0.01751	0.0	0.0	0.0	0.0	0.0	0.01977	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_MSJ_31	0.03865	0.20824	0.0275	0.14025	0.0539	0.0	0.0	0.0	0.0	0.0	0.01692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15073	0.0	0.18745	0.0	0.0	0.0	0.0	0.00776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_butyricigenes	0.03718	0.0237	0.0368	0.00639	0.00216	0.01628	0.0	0.03681	0.03906	0.01636	0.01445	0.03948	0.0	0.00211	0.03749	0.00707	0.00466	0.03276	0.0096	0.02976	0.0	0.0	0.00033	0.03291	0.0	0.02001	0.00741	0.01464	0.0	0.0	0.01326	0.02925	0.01002	0.0033	0.00771	0.01847	0.0	0.0	0.05443	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_fessum	0.03576	0.70975	0.05718	3.24058	0.36739	0.32682	1.38675	0.06857	0.48094	1.69872	0.15076	0.09644	0.02878	0.14473	1.0103	0.92606	0.56514	0.67362	0.54689	0.54515	0.13394	0.79831	0.50817	0.61786	0.40812	0.1885	0.45072	0.47317	1.44895	0.34305	0.1945	0.13924	0.89202	1.25162	1.05864	0.51698	0.54939	1.24696	0.0	1.95484
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Intestinibacter|s__Intestinibacter_bartlettii	0.03503	0.00266	0.0	0.03509	0.02556	0.01726	0.0	0.00573	0.0	0.0014	0.0	0.06308	0.04326	0.0	0.01427	0.00829	0.0388	0.01322	0.0	0.0	0.00268	0.0	0.00716	0.05745	0.02469	0.0	0.09831	0.04669	0.003	0.0	0.0	0.00961	0.00076	0.00197	0.04532	0.0	0.0	0.00614	0.01354	0.12197
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified|s__Oscillospiraceae_bacterium_Marseille_Q3528	0.0341	0.04603	0.03452	0.02062	0.02471	0.02024	0.0	0.02096	0.04091	0.03129	0.02776	0.0	0.0	0.02903	0.0	0.0	0.02061	0.05239	0.01517	0.04693	0.0	0.0	0.0	0.03504	0.0	0.03199	0.0	0.12255	0.0	0.0	0.04559	0.04763	0.03626	0.0	0.0	0.04393	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2915|o__OFGB2915|f__FGB2915|g__GGB36267|s__GGB36267_SGB14177	0.0324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerobutyricum|s__Anaerobutyricum_soehngenii	0.02874	0.02912	0.07891	0.03104	0.01727	0.15051	0.98862	0.18353	0.76675	0.45361	0.00884	0.0177	0.0	0.04921	0.02856	0.03839	0.04755	0.01801	0.02641	0.15192	0.3251	0.2939	0.00021	0.01338	0.0	0.19951	0.04141	0.09393	0.0	0.39086	0.31648	0.10498	0.35774	0.00482	0.06077	0.01454	0.01207	0.00248	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9627|s__GGB9627_SGB15081	0.02868	0.0913	0.44158	0.0	0.0	0.03585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09371	0.0	0.0	0.0	0.0	0.0	0.0	0.07748	0.0	0.27127	0.0	0.0	0.0	0.28907	0.0	0.0	0.0	0.5538	0.0	0.0	0.16992	0.0
